PM 1.0, PM 2.5, PM4.0, PM10.0, Temperature, Humiditiy, VOC, NOx, CO2
3.2000,3.7000,4.1000,4.2000,46.3400,26.3450,99.0000,1.0000,1371.0000,7/17/2025 16:2:52 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3400,26.3450,99.0000,1.0000,1371.0000,7/17/2025 16:2:55 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3300,26.3500,99.0000,1.0000,1371.0000,7/17/2025 16:2:59 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3100,26.3450,99.0000,1.0000,1373.0000,7/17/2025 16:3:20 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3000,26.3400,99.0000,1.0000,1373.0000,7/17/2025 16:3:24 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3000,26.3400,99.0000,1.0000,1373.0000,7/17/2025 16:3:27 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3000,26.3300,99.0000,1.0000,1375.0000,7/17/2025 16:3:31 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3000,26.3300,99.0000,1.0000,1376.0000,7/17/2025 16:3:34 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3100,26.3250,99.0000,1.0000,1378.0000,7/17/2025 16:3:38 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3200,26.3250,99.0000,1.0000,1380.0000,7/17/2025 16:3:41 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3300,26.3250,99.0000,1.0000,1380.0000,7/17/2025 16:3:45 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3400,26.3300,99.0000,1.0000,1380.0000,7/17/2025 16:3:48 ,DONE 
3.2000,3.7000,4.1000,4.2000,46.3600,26.3300,99.0000,1.0000,1381.0000,7/17/2025 16:3:52 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3700,26.3250,100.0000,1.0000,1382.0000,7/17/2025 16:3:55 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3800,26.3300,100.0000,1.0000,1383.0000,7/17/2025 16:3:59 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.4000,26.3400,99.0000,1.0000,1386.0000,7/17/2025 16:4:11 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3900,26.3400,99.0000,1.0000,1386.0000,7/17/2025 16:4:15 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3900,26.3450,99.0000,1.0000,1386.0000,7/17/2025 16:4:18 ,DONE 
3.3000,3.8000,4.2000,4.4000,46.3900,26.3400,99.0000,1.0000,1386.0000,7/17/2025 16:4:22 ,DONE 
